user_id,item_id,pv_count_5min,is_cart_or_fav
105797,4266526,0,0
100240,2665433,0,0
1010043,38697,0,0
1001652,1821750,2,0
102286,2329516,1,0
101817,2429203,0,0
1000994,76846,0,0
1008275,82953,1,0
1005551,3389925,1,1
1001295,2057838,0,0
1001295,545876,1,0
1013520,5019645,1,0
1008257,2792819,0,0
1008231,3064699,0,0
1012761,132318,0,0
1013623,2559074,0,0
1013338,3247151,0,0
1011397,3488958,1,0
104733,4266777,0,0
1004377,2057620,0,0
1011828,2588675,0,0
1014472,5138724,0,0
1007501,1712463,1,0
1017368,3809890,0,0
1008295,87742,1,1
1000696,4615145,1,0
1008674,1005543,2,1
1016028,4574175,1,0
1001844,4881657,0,0
1001460,3975563,0,0
1005788,1254298,0,0
1014642,2412663,0,0
103511,173055,0,0
100614,5111417,0,0
1006707,3019888,0,0
1008909,3151903,0,0
1015772,4703956,0,0
102774,3861769,0,0
1004118,858842,1,0
1011729,1073674,0,0
1003854,3334771,0,0
1017198,814043,2,0
101320,2698845,1,0
1001270,228745,0,0
1015720,3739194,0,0
100740,4438744,0,0
1001230,4387213,0,0
1014286,2625941,0,0
1012731,2704078,0,0
1012104,1124475,4,1
1014291,3942488,0,0
101514,3793434,0,0
1002010,4123120,0,0
106252,1305009,0,0
103582,3911671,2,1
101245,1662981,1,0
105433,1207370,0,0
1010359,723018,0,0
105769,5127548,0,0
106190,4663414,0,0
1017601,1261069,1,0
101767,4799984,0,0
1012819,830159,0,0
1017277,2696531,0,0
101003,1064006,0,0
100712,4954258,1,0
1003901,4605127,0,0
1001232,789557,0,0
104749,1438367,0,0
1015186,4784934,0,0
1008883,2661012,0,0
1002705,141804,0,0
106225,2149691,1,0
1005134,4553542,0,0
1005417,3025653,2,0
101305,4700138,0,0
1016154,900559,0,0
103454,181946,0,0
1011050,4255727,5,1
1016798,1601931,0,0
1004339,3226518,0,0
102833,1387663,0,0
1001654,3798837,0,0
1010196,3844053,0,0
100068,1261392,1,0
100477,1709768,0,0
1016998,3355002,0,0
1012284,3892770,2,0
1016021,4531101,1,0
104901,2361080,0,0
1012242,1560091,0,0
1011827,1685678,0,0
1004799,1435963,0,0
1005521,4028670,1,1
1001572,4028182,0,0
1001935,3991081,0,0
1014605,2526286,0,0
1006704,582252,1,0
1017364,2293971,0,0
1015988,889128,0,0
1001000,535704,0,0
1004701,806185,0,0
1000059,997358,0,0
1008614,4392263,10,1
1010279,1147794,0,0
1004685,759639,0,0
1000040,2853297,0,0
1007314,1913633,0,0
1007056,472531,0,0
1016912,4537846,0,0
1000040,2119947,0,0
1002387,2784959,0,0
1007092,2804641,1,0
1015060,2842977,1,0
1005681,21558,1,0
1015756,1459523,0,0
1006647,1552332,0,0
1011960,116309,0,0
1011789,2157844,0,0
104570,4912725,0,0
1011960,4952091,0,0
103904,654051,0,0
1017876,3791182,0,0
1010817,3061186,0,0
1016568,3042289,0,0
1008621,4975506,0,0
102030,3347226,5,0
1010560,41578,0,0
1013133,3146691,0,0
1013468,371649,0,0
105899,4010559,0,0
1015403,1507141,2,0
1014736,1726034,0,0
1008366,2971477,0,0
104053,1528198,1,0
1008799,4629280,0,0
100925,252626,0,0
1003122,3694666,0,0
1014742,4350284,0,0
103308,210363,0,0
105589,3110241,0,0
1001346,1389612,1,0
1009529,4235299,1,0
104829,351062,0,0
1003971,2819217,0,0
10527,5052312,1,0
103141,3085340,0,0
102481,4971276,0,0
1000331,2513926,0,0
1005803,3245933,1,0
1015981,724197,0,0
1010097,3295128,0,0
1016855,2390071,0,0
1015272,442271,0,0
105369,3778741,1,0
1000455,3332763,0,0
1009070,2085474,0,0
1005414,475555,1,0
1017730,1385318,0,0
1005701,1798204,0,0
1001296,1799917,1,0
10299,4737855,1,0
105952,999828,0,0
1010267,1103595,1,0
1001765,1397301,1,0
1004019,4480969,0,0
1015112,1414882,1,1
100781,2662992,0,0
1000374,2395529,0,0
1007513,2848189,1,0
1007688,4648559,0,0
1008391,3832160,0,0
1002927,1145553,0,0
101502,4060404,0,0
1010199,363136,0,0
1008230,924291,0,0
1016191,2602445,0,0
105461,2139576,0,0
1005681,1287880,0,0
1000106,216602,1,0
1013109,4995065,0,0
1001360,851703,0,0
102346,4589433,0,0
1016207,1631179,0,0
104667,1257935,0,0
103846,850905,0,0
1003346,2799893,0,0
1011171,341762,2,1
105797,1923737,2,1
1017027,4883088,0,0
101013,2850806,2,0
1012512,3971362,0,0
1015852,2050297,0,0
104332,3278313,0,0
1005177,3088312,0,0
1015403,1206790,0,0
1009463,4867998,1,0
1003843,4530327,0,0
104930,3869918,1,0
1004050,2915460,0,0
102644,2510705,0,0
104027,2864225,0,0
1016838,4159638,0,0
1001381,2671204,0,0
1013942,4913940,0,0
1003227,3025946,1,0
1013501,357932,0,0
105054,4513345,0,0
1007221,2974152,0,0
1015588,3643103,0,0
101678,3837086,0,0
1016554,2038676,0,0
1000539,4054052,0,0
100356,2145415,0,0
1003428,3136755,0,0
103446,3646467,0,0
1003843,1496954,0,0
101517,3692872,0,0
1012737,4774386,0,0
104163,1390216,5,0
10008,2905014,0,0
1016916,1522634,0,0
1007171,2152793,0,0
1006740,4701198,0,0
1006745,2964774,0,0
1017244,3115379,0,0
1012784,3520287,0,0
1015856,4416053,1,0
100539,4881578,0,0
1012395,1691880,0,0
100240,4294901,0,0
105489,5135696,0,0
1011709,430060,0,0
100107,1290635,1,0
105161,3842093,0,0
101082,3712542,0,0
1015591,1163053,0,0
1001120,3882532,0,0
1000165,4123424,0,0
1001944,3089091,1,1
1010691,3646232,0,0
1001788,4269318,1,0
1009623,4266185,0,0
1010327,4919313,0,0
1004132,3275330,1,0
103790,1497905,2,0
1010215,1541315,1,0
10139,3158010,0,0
102308,4544013,1,0
1010641,4241773,0,0
100178,887569,1,0
101189,3956843,0,0
1007071,5071975,1,0
1008411,4484231,0,0
104626,758411,0,0
1000209,424516,0,0
10035,1561186,1,1
1011072,4053340,0,0
1014265,4774777,0,0
1002862,2332633,2,0
1008904,2627394,1,1
1016512,3459083,0,0
1006015,409490,1,0
106007,2142852,0,0
1001099,4014058,0,0
1009583,3497192,0,0
1009626,3890342,0,0
105044,3866017,0,0
1000455,2380137,0,0
106156,3491578,0,0
1016140,2688412,1,0
1014265,3591758,0,0
102424,2182122,0,0
10386,1642892,0,0
1000106,4829375,1,0
1008956,2578508,0,0
1000519,67132,0,0
1006525,1861366,0,0
1016342,2985059,6,1
102662,3028792,2,0
1001270,2307882,0,0
1011365,1455925,0,0
103079,3128114,0,0
100621,2673582,0,0
1005328,1148676,0,0
1010641,2299740,0,0
1000187,4597526,0,0
104127,650769,0,0
1000519,4558106,0,0
105550,3134690,1,0
1011681,4539869,0,0
1009013,2777460,0,0
105198,4629231,0,0
102386,3694731,1,0
1007706,1683230,0,0
102662,62962,0,0
105949,1619993,0,0
1004841,3556855,0,0
1009026,396193,1,1
1003775,3445753,0,0
1009619,145860,0,0
101518,4333209,1,0
1009608,2647495,0,0
1006404,3563468,0,0
1013579,1969295,0,0
1017931,438990,0,0
1007381,4075872,0,0
105360,459210,0,0
1004842,5049390,0,0
1012299,2313036,0,0
1010085,1666081,2,0
1015946,1254276,0,0
1008972,37566,1,0
100871,2288948,0,0
105050,340537,2,0
1015250,3758841,1,0
1017036,2767558,0,0
100680,3576479,0,0
1004505,2689998,0,0
1000398,899697,0,0
1009070,1763565,0,0
1013630,1828155,0,0
1009865,4737213,0,0
1015962,744013,0,0
10295,1343608,7,0
1008933,3642106,0,0
1005452,1586114,1,0
1006647,1155309,0,0
105546,2319718,0,0
1001654,3968021,0,0
1006338,1767178,1,0
1013943,2002187,0,0
102628,4690892,0,0
1007335,3173156,0,0
1000866,1855662,0,0
103079,3684872,0,0
103863,2032668,0,0
100191,3814333,0,0
103566,1217848,0,0
101547,42872,0,0
103020,3091266,0,0
103846,747817,0,0
1006803,3912280,0,0
104368,839019,0,0
1015397,1532423,0,0
1013943,2921123,1,0
1010704,4773596,0,0
1009765,2295881,0,0
1017093,590673,0,0
1016489,3206104,2,0
100356,2688536,0,0
104498,3506150,0,0
1008137,2704927,0,0
1009396,1107892,1,0
106347,1009643,0,0
1017170,227426,1,0
1010419,3972342,0,0
1004941,1588234,0,0
104303,3180122,4,1
102748,625129,0,0
105992,3064832,2,0
1015694,916760,0,0
1003283,1089432,0,0
1006655,4462401,0,0
1017509,5049842,0,0
101575,51686,3,0
1015981,3966755,0,0
1007163,5158250,0,0
1012208,2557702,0,0
1006015,1223110,2,1
1005834,471255,0,0
1013338,2323035,0,0
1003843,5160939,0,0
103373,3077956,0,0
1008278,1607002,0,0
1016457,1610095,0,0
1001618,3291206,0,0
1011021,2894060,0,0
1016893,1033464,0,0
1016021,3435386,1,0
1013497,844314,1,1
101433,1403619,0,0
1001232,2801874,2,0
1013476,3306415,4,1
1001317,2306492,0,0
1017511,3463243,0,0
1017860,5080220,0,0
1002118,4262924,5,1
1005627,4631680,0,0
1009441,2214816,0,0
1006964,885806,4,1
1005906,951163,0,0
1009753,1900108,0,0
1000462,150251,1,0
1016838,2488722,0,0
1010097,1958766,0,0
1000135,1161410,3,1
104171,1850944,0,0
1003707,514238,0,0
1007317,2059679,0,0
1001185,4431309,3,0
1000059,843210,0,0
1016028,515208,0,0
103817,4254549,0,0
1013343,635606,0,0
1000664,2417547,0,0
1009129,2379347,2,0
1000878,3748955,0,0
1015075,3292686,0,0
1004572,4615428,2,0
1014048,3595748,0,0
1017725,4587881,0,0
1006392,765039,1,0
1007031,3408450,0,0
1016582,1728964,0,0
1016451,1735863,0,0
1002928,4336634,0,0
1009825,2918304,0,0
1009673,4208072,0,0
1004366,1997913,0,0
10524,3757881,0,0
1009799,1772560,0,0
10024,4383014,1,0
1016622,5108025,0,0
1006471,1008827,1,0
1012665,3587386,0,0
1016093,1548475,1,1
101306,1922860,0,0
1005965,1039234,0,0
1012489,2314556,0,0
103710,640361,3,0
1014472,899782,1,0
1011248,3710719,0,0
103317,1164637,0,0
10615,1541734,0,0
1000114,138964,2,0
101107,4988453,6,0
1017277,478469,0,0
102481,1346568,0,0
1010047,557563,3,0
1007217,4239095,0,0
100815,4922788,0,0
1004587,128495,0,0
1016187,3061203,0,0
1014418,3104857,1,1
1009420,755883,1,0
1015230,3218264,1,0
1007314,2134040,1,0
1014283,4855952,0,0
1014878,1398784,0,0
103425,408374,0,0
1012645,3686303,0,0
1013501,3352622,0,0
1014248,2708899,0,0
1007919,743328,9,0
1000546,4511121,1,0
1006872,519501,0,0
102686,2548836,1,0
1007597,3751925,0,0
1001757,577455,0,0
1002044,4077873,0,0
1016605,4270934,0,0
1013652,1535648,0,0
1012536,4131491,0,0
103511,1421365,1,0
1010157,3317949,0,0
1003065,166714,0,0
1016459,2687470,0,0
1015130,753550,0,0
1002226,1259763,1,0
1003589,3359255,0,0
1000451,2473789,3,1
1006790,914053,0,0
1002271,1481336,0,0
1006309,3981438,0,0
1010311,1244727,0,0
1000417,1422465,0,0
1004621,2317525,0,0
1003239,3312833,0,0
1012632,2499265,0,0
1013136,2738156,0,0
1015846,195403,0,0
1010480,4189051,0,0
1010944,4276111,0,0
1000866,1954375,0,0
1004454,503460,0,0
1001230,574154,1,0
1014022,1171118,1,0
1017527,1875114,0,0
10452,4993590,0,0
1006532,1037722,0,0
100284,985122,1,0
1012104,2925810,0,0
1005744,1148017,0,0
1012333,2677644,0,0
1012808,561430,0,0
1001324,1929562,1,1
100797,4490956,0,0
1002031,383719,0,0
1007213,939611,0,0
1008933,4261481,0,0
1012395,1182775,0,0
1002349,2353738,0,0
1005442,71049,0,0
1049,1685140,0,0
1010455,514889,1,1
1013366,1306792,0,0
1013160,1142456,0,0
1016554,4123424,0,0
1001485,4088216,1,0
1002191,746128,0,0
100762,1213343,5,1
100762,1095650,1,1
104894,1907638,0,0
1005521,1308456,0,0
1015809,3991991,1,0
1008275,371521,0,0
105927,1045330,0,0
1016723,1475985,0,0
1009934,3288614,6,1
1006640,4928595,0,0
100760,3927095,0,0
1014530,536804,0,0
1017368,3721220,0,0
1015756,2238566,1,0
1005866,4266777,0,0
1005292,4652603,0,0
1014557,2825791,0,0
1012333,627717,0,0
1017511,4132701,1,0
10371,1482451,1,0
1014742,4813216,1,0
1013133,3778994,0,0
1014431,268578,0,0
1006935,2833354,0,0
101320,3832040,0,0
10192,3101968,0,0
1008221,3493253,0,0
1004259,3595509,0,0
10009,2076185,1,0
106189,2429554,2,0
1010736,3334914,1,0
1010816,1600327,1,0
106255,2922853,0,0
1001121,4248800,2,0
1016682,2730629,0,0
1008244,2422461,0,0
1013160,1810491,0,0
1001378,2903391,0,0
1014283,3680772,0,0
1015903,798307,0,0
1006889,988667,0,0
100083,4679427,0,0
1012063,1540534,0,0
10512,3960721,0,0
100664,3616887,1,0
1010721,287677,0,0
101733,1202647,0,0
1012629,5049412,0,0
101514,3677595,0,0
1007213,3363288,0,0
10013,3046918,0,0
1016698,2023826,1,0
1010599,4975009,0,0
1004444,215603,1,0
103071,2973324,0,0
102731,3980084,0,0
1012989,5157999,0,0
1004426,4397050,1,0
1017511,543643,0,0
1002307,3620588,1,0
101661,907951,0,0
1001334,2636757,1,1
1012677,36729,1,1
1013023,1425219,0,0
1012284,2828948,4,0
100,2379198,1,0
1012645,4371626,0,0
104606,1345605,0,0
1013630,1931674,1,0
102728,4185401,0,0
1012459,3020766,5,0
10236,141671,0,0
1012017,468043,9,1
1014199,3945857,0,0
1007884,5061980,4,0
1000282,5149796,0,0
104577,900833,0,0
1016759,401590,2,1
105360,1090090,0,0
1013635,4981956,0,0
1011277,1712729,0,0
1007035,3513297,0,0
104829,37960,0,0
1015706,699267,1,0
1002191,1764582,0,0
1009158,4013367,0,0
1015403,2601490,1,0
103272,2912079,0,0
1010163,3403645,0,0
101907,2487458,0,0
1015107,3148330,0,0
1002042,2125482,1,1
106123,4364096,0,0
1017909,3437438,0,0
1011365,4439206,0,0
105250,2477024,0,0
1009790,1993360,1,0
10013,3651971,1,0
102519,3867961,0,0
1008244,2202485,0,0
1002460,1700647,0,0
1010085,3108003,1,0
103775,5118011,1,0
1005115,1774321,0,0
1007925,493264,0,0
105297,2102234,4,1
1009533,2125922,1,0
1006045,1973427,0,0
102770,1010775,2,0
1002767,867282,0,0
1001618,1494221,3,1
1012838,2116886,0,0
1013278,784016,2,0
102159,489834,0,0
1003110,4765219,0,0
1012744,3363999,0,0
102682,4651640,0,0
1004785,4297144,0,0
1009123,3176451,1,0
1000723,5126884,1,0
105796,1228658,2,0
105907,415353,2,0
106080,1853873,0,0
1016810,756485,1,1
1016682,3468435,0,0
1004811,3953557,0,0
1002566,2483068,1,0
1017994,4951551,4,1
102253,232583,0,0
1010125,3772081,2,0
104622,2920277,0,0
105988,4588111,0,0
1003479,2472418,0,0
1013120,2662427,1,0
1007495,2791020,0,0
1010196,1443251,2,1
10435,2305289,0,0
1011092,930149,1,0
1011086,1385665,0,0
1005725,2730342,8,1
1014577,1854569,0,0
104163,2530632,0,0
1010947,4824390,6,1
1008277,4211339,0,0
1003629,3270976,1,0
1006159,2140052,0,0
1001606,3575763,0,0
1017562,1763887,0,0
101164,2981126,0,0
1014885,2021841,1,0
1000749,5151086,0,0
1017277,4593546,0,0
103923,3231691,1,0
1006307,1801558,0,0
1010306,2904053,0,0
1015772,123052,0,0
1011967,1493200,1,0
1008380,3537716,0,0
1017627,1172010,1,0
10272,3844964,0,0
1008711,1079224,0,0
1009712,2192595,0,0
105029,2155386,0,0
1000313,3397142,0,0
1013655,48680,0,0
1017509,4211339,0,0
1014909,4342987,0,0
102397,1727274,0,0
103054,4164178,0,0
1006317,3848739,0,0
1012426,3619239,0,0
106080,940548,0,0
1006338,1402853,0,0
1015539,1213817,4,0
1011880,362614,0,0
103313,2453685,0,0
1012445,3870890,0,0
1006851,107614,0,0
1002250,1819418,0,0
102682,1681622,2,0
1001711,3565734,2,0
103712,2705557,0,0
1014716,125823,0,0
100128,320120,0,0
1017773,3302433,0,0
1014475,3818151,0,0
102885,1443532,0,0
1002251,1525759,0,0
1003707,4725450,0,0
103458,909243,2,0
102728,4643259,0,0
1004448,1979957,4,0
1015077,4799945,4,1
1002953,448839,0,0
102386,168736,0,0
1006338,616670,0,0
1015250,2722993,0,0
1003628,2389856,1,1
103532,2559007,3,1
1009860,442435,0,0
1015305,3896270,0,0
100428,2862937,0,0
105616,4946821,0,0
1011942,940252,0,0
105632,4455806,0,0
1014245,3972134,0,0
1004454,692242,0,0
1010981,2756273,0,0
1007225,5101465,0,0
104005,3974784,0,0
1004467,3342546,0,0
1014197,2225469,0,0
1006616,3493394,0,0
10469,477469,2,0
1007699,10151,0,0
1011171,3263379,0,0
1005359,3662271,1,1
1014321,5136839,0,0
1009636,4617216,0,0
10526,3913100,0,0
1007699,39198,3,0
1016193,2267427,3,0
1009712,1468239,0,0
1016998,4853221,0,0
1016489,2055946,0,0
1001847,1259906,0,0
1016560,2236861,0,0
1003326,4373379,0,0
1009916,1263585,2,1
1010157,197971,1,0
1005564,762861,0,0
1001947,4499448,0,0
103046,1620152,2,0
1008786,2738584,1,0
100178,1326260,0,0
1013598,129197,0,0
1001866,2525555,0,0
1016904,5051977,0,0
100814,840588,0,0
1002339,1233923,0,0
1002214,4598422,0,0
1015580,1320506,0,0
1011892,49441,0,0
1011181,2683499,0,0
1010870,3376771,0,0
1012395,4323400,0,0
10363,2910950,1,0
105823,1300901,0,0
1014544,2869476,2,0
1012743,4088697,0,0
1003979,4267154,5,1
105475,1870182,0,0
1000749,3711823,0,0
1011422,575190,0,0
1003177,90849,0,0
103846,4553362,1,0
1005649,1045660,1,1
1006338,4721680,0,0
1004577,135028,0,0
1007704,2720886,0,0
1011431,777858,0,0
1012070,2547595,0,0
103540,355761,2,0
103917,3133669,0,0
1015745,437635,0,0
1014045,359229,2,0
102098,3211171,0,0
1001448,4132604,1,1
1012177,1684341,0,0
1005775,1597104,3,0
1015548,2937417,1,0
104977,1201065,1,0
1013889,3659878,0,0
1010473,3981249,0,0
104174,2454097,0,0
1014732,937293,0,0
103379,4023882,0,0
1013598,2249595,0,0
1008290,225201,3,0
1006647,3708787,1,0
104570,4364400,1,0
104334,359190,3,1
1016489,2862800,2,0
105386,3463928,3,1
1007642,2520435,0,0
105530,2857849,0,0
1007346,509235,0,0
1011100,4834268,3,0
1009564,1525256,0,0
1002763,4881513,0,0
1004236,1624042,0,0
1000529,4933698,2,0
1015330,1223710,0,0
100346,4643382,0,0
1010536,1358647,0,0
104969,1819059,0,0
1012849,979505,0,0
1008277,4595961,0,0
1006925,4867210,4,0
102048,1610045,0,0
1012299,4686539,2,0
1002271,2026498,0,0
10452,2612923,0,0
1000519,335997,0,0
1016721,98340,5,0
102359,956343,1,0
1004842,1097780,7,1
1002134,336007,0,0
1017785,958180,2,0
105796,1046268,1,0
1013582,1380649,0,0
102596,3057487,0,0
1015988,2072659,0,0
105553,1513148,3,1
104334,4542697,0,0
1013476,1773676,0,0
1012569,2807938,0,0
1001521,2419453,0,0
1009257,3355249,2,0
1013323,5136881,1,0
1017331,2256628,0,0
1007221,1540126,0,0
1001860,1448655,0,0
1005856,513434,1,0
1002482,427995,2,1
1006707,36022,0,0
1013537,1846009,0,0
1005487,1981176,3,0
1003117,2630663,0,0
104498,1018207,0,0
1012432,1739116,1,0
1002172,1234674,1,0
1017725,301717,0,0
101082,4399719,0,0
1010017,1681898,0,0
104710,1471704,1,0
1003057,2032668,1,0
1014391,1029752,2,0
1005186,2253790,0,0
100816,1152533,0,0
1015330,2813714,1,0
103659,4389752,0,0
1015856,2819422,0,0
1000546,3142142,0,0
100860,1943495,1,0
1003716,542973,2,0
1015856,3451294,0,0
1003044,3967649,1,0
1002862,2170272,0,0
1011420,3232271,0,0
1017737,1107858,0,0
1016334,49383,0,0
1000520,640975,0,0
101418,25956,0,0
106317,1165137,1,0
1016711,2801627,0,0
1015572,2992417,0,0
1015280,3855891,1,0
105422,4687277,0,0
1002031,497305,0,0
1005866,3067974,0,0
1002180,3589969,5,0
1017318,4093110,3,0
1011402,4232107,0,0
1015007,1249986,0,0
1006451,3925305,0,0
1010453,987143,1,0
1001108,992719,0,0
1012737,2580191,0,0
101526,1525558,1,0
1002501,5009893,0,0
1014059,260735,0,0
103229,2995498,0,0
1009093,71348,0,0
1016579,2642286,0,0
1013929,4641894,0,0
1006653,3281489,0,0
101907,1292493,0,0
1013066,5133976,0,0
1004835,2301804,0,0
1008846,3202885,0,0
1010432,186901,0,0
106317,4511938,1,1
1017958,3836557,2,1
104014,646009,0,0
1005779,4955650,1,1
1017615,2729013,0,0
1014597,1223111,0,0
1005746,1505329,1,0
1006121,3169570,2,0
1002188,2048447,0,0
1000771,2703679,0,0
1016237,4216742,0,0
106147,4630913,0,0
1011222,3170004,10,0
103463,2850278,0,0
1004019,2618295,0,0
1003855,1082547,0,0
1006894,2211307,0,0
1017612,3554868,0,0
101517,3186776,1,0
1001524,2926278,0,0
1017509,9470,3,0
100191,555267,0,0
1017021,3838081,0,0
1017997,3431324,2,1
102628,3188973,0,0
1011062,548670,3,0
1004490,3112811,0,0
1011565,3032648,0,0
1002307,4768575,0,0
1011880,641920,0,0
101157,317193,1,0
1015272,3841262,1,0
1014008,1479228,0,0
1002222,4400082,2,0
1017723,4227080,0,0
1017960,3399362,0,0
100191,1809562,0,0
1001982,200095,0,0
1007819,464653,0,0
103877,2461137,0,0
1017026,3290661,0,0
1017958,5133081,0,0
101735,1170320,0,0
1015032,742414,4,0
1015573,968355,3,0
100128,4966291,1,0
1004366,4902160,0,0
106067,3180849,1,0
1007511,4856248,0,0
1003131,4754850,0,0
1014960,2054742,0,0
1005414,4242335,0,0
103367,243080,0,0
101653,1506778,1,0
102346,249444,0,0
1015706,4639175,0,0
1008277,419838,0,0
1015591,3044471,0,0
103979,2851834,0,0
105954,406205,0,0
1005063,3472541,0,0
1016698,3575415,0,0
1008316,1847246,1,0
1010944,3133792,1,0
1016334,1087085,1,0
1014156,2694144,0,0
1016721,2340887,0,0
1006894,1805745,3,1
103910,4369294,0,0
1016721,392088,0,0
1002428,3569644,0,0
1010515,934383,0,0
1007171,602847,4,1
1004701,5070474,1,1
104226,2460890,1,0
1012849,3046615,2,1
10205,1274106,0,0
1009916,2002009,0,0
1003707,2026444,0,0
102748,4310916,0,0
1014287,2175725,0,0
1014275,4990267,0,0
10206,1401069,0,0
103402,3347134,0,0
1000159,4495667,0,0
1016723,11139,0,0
1016054,878827,0,0
1003352,4853829,2,0
104570,985332,0,0
102569,2339928,1,0
1003893,2416115,0,0
1002484,975669,1,1
1012838,2452676,2,0
1009405,2535274,0,0
104930,3492387,0,0
10407,1863452,0,0
101319,3041094,1,0
101735,3443874,1,0
1014688,1775045,0,0
102138,2186936,0,0
1000872,1050239,0,0
105738,4747939,0,0
1009158,2321861,0,0
1010785,1577985,0,0
103634,3186757,1,0
1002685,1555745,0,0
1016682,5006842,0,0
1009833,624078,0,0
1003971,2955410,0,0
1012277,2381117,0,0
1007094,4259685,0,0
1017960,3961381,0,0
1012536,440126,1,0
1008120,1653746,1,0
1012731,346286,0,0
10236,2907554,1,0
1007839,1699547,0,0
1002927,2432335,0,0
1006466,4984017,0,0
105190,2006551,2,0
1007778,4560213,0,0
100523,4603487,3,1
1000810,3394996,1,1
101832,4121291,1,1
103159,893042,0,0
103511,4393855,0,0
1011988,1153083,0,0
101051,3534116,0,0
1001151,1290301,0,0
1008870,5046711,0,0
105788,2371815,1,1
106081,3471328,0,0
1000321,4990902,0,0
1007839,3543835,0,0
100451,2438058,0,0
1010603,4240249,0,0
1003887,2378901,3,1
1002442,493293,2,1
1015571,4713393,0,0
1009799,1283484,0,0
105944,4931499,0,0
1014064,4026141,2,0
1002271,370992,0,0
1008586,4808533,0,0
1016457,1168509,1,0
1011322,274071,0,0
1003612,4996493,1,1
1014311,1604919,2,1
1008904,1190953,0,0
1010590,5116320,0,0
103854,4898170,0,0
1015230,1405495,0,0
1016334,2838889,0,0
101982,4003892,0,0
1014472,2755991,4,0
1006079,3503443,0,0
105867,2174979,0,0
105944,440875,0,0
1014219,2266249,2,0
1008879,2673996,1,0
1015055,2400429,0,0
1006470,2460404,0,0
100075,978776,0,0
1008078,437266,0,0
1004621,1910329,0,0
1006482,1174039,1,0
104184,4617225,0,0
106103,359806,0,0
1016140,3894119,1,0
105835,2414240,0,0
106123,2420534,0,0
1002413,2396785,0,0
103710,3728584,0,0
1017890,42210,1,0
1016939,4511297,1,0
10021,2019500,0,0
1010872,2885781,2,1
1004829,4080126,0,0
1001461,3088748,0,0
104166,3898006,0,0
1016622,2512806,0,0
10452,4596193,1,0
1004463,1814277,0,0
1016454,4902049,1,1
1015600,4557918,0,0
104346,2454097,1,0
1012761,1930059,0,0
1010121,1987972,0,0
100901,1633213,2,0
1010593,25397,0,0
1002129,2570534,0,0
1011886,4928873,0,0
1009418,2211372,3,1
101339,2724779,0,0
100891,1016868,1,0
1003152,3055010,0,0
1015888,2762907,0,0
104201,3632978,1,0
103308,813863,0,0
1009405,2001765,0,0
1015112,689778,0,0
1010006,669752,0,0
105835,4903582,0,0
1014730,3662861,0,0
1000647,1316916,1,0
102802,277632,0,0
1013317,3778766,4,1
1017860,108359,0,0
102773,975528,0,0
1008401,4254549,0,0
1003628,1310974,1,0
101443,2679466,0,0
1007642,2342851,0,0
104894,1887479,0,0
1017585,754521,0,0
102783,2250540,0,0
1011880,899400,0,0
1016474,4424335,0,0
1005134,1284653,0,0
1003311,4952541,2,1
1013057,609868,2,0
1016605,2667082,0,0
1002763,3453017,0,0
106347,798450,2,0
1005455,3307402,0,0
104014,3376616,1,0
103202,1747083,0,0
103755,2759567,0,0
1008008,1350494,0,0
1001686,4168663,0,0
1002975,312976,2,0
1009575,353431,0,0
100531,3283313,2,0
10608,3381233,0,0
1010534,1408482,0,0
1007057,995850,2,0
1005412,2499265,0,0
1012105,2976748,0,0
1016326,4554588,4,0
1007495,3704239,0,0
1004842,4168202,0,0
1000792,2172820,0,0
1002291,1407067,0,0
104915,3875597,1,1
1012411,4786434,2,0
1008427,3379413,0,0
1008994,3019211,0,0
103922,3620707,1,0
1014609,3230177,0,0
1005430,522375,0,0
1008382,2161188,1,0
1014597,1674821,0,0
1015458,5065924,0,0
1015903,1553377,0,0
1013863,1171974,3,0
1004396,4431767,0,0
1013531,3144355,0,0
1000321,543930,1,0
1009254,71213,0,0
1012727,1950022,0,0
1006181,151902,0,0
1005345,2874877,0,0
1004565,4948576,0,0
106252,4268749,1,0
1016838,4421363,0,0
1012536,3480883,0,0
1009657,4203863,0,0
1009722,3295121,1,0
1001295,3476381,0,0
1004785,3180034,0,0
1013763,714904,0,0
104968,4876023,0,0
1015814,4785446,0,0
1011758,4544013,1,0
1014817,3112002,0,0
101391,2466847,1,0
1014912,4497463,0,0
1000398,1455357,0,0
1006888,5021669,0,0
1001967,3743314,0,0
1001048,3186757,0,0
1000462,511681,2,0
1006888,1353041,0,0
1005131,830848,0,0
101434,3016536,0,0
1012971,952168,0,0
1001952,4022930,0,0
101575,275020,2,1
1012516,3896665,0,0
101526,4531470,0,0
1008174,396117,0,0
100318,325430,0,0
104083,4708716,0,0
101082,3882588,0,0
102001,5022722,1,0
105016,1718208,0,0
1007755,902176,0,0
1016093,2291681,0,0
1005707,3100829,0,0
10615,1548207,0,0
1015988,1170719,0,0
1003199,2557534,0,0
1007181,4474127,0,0
1005701,4564681,1,0
1006430,3419779,0,0
100797,4345078,0,0
1007031,5157733,0,0
1001460,4667522,0,0
1012298,342834,0,0
1001381,217545,1,0
1005626,3199874,0,0
1014652,572934,0,0
1004196,11203,3,0
1008599,4152227,0,0
1013581,1742982,0,0
1003184,4792365,1,0
103877,158617,0,0
105782,2884114,0,0
1004366,1479253,0,0
