"user_id","pv_count","buy_count","cart_count","fav_count","buy_rate","active_score","high_freq_category","update_time"
"1004270","125","0","0","7","0","1.39","5053508","10/5/2026 20:49:39"
"1004274","44","2","3","0","0.0455","0.56","4086613","10/5/2026 20:49:38"
"1004277","57","1","0","7","0.0175","0.74","2939262","10/5/2026 20:49:39"
"1004282","8","0","4","0","0","0.16","4244487","10/5/2026 20:49:39"
"1004287","41","0","5","0","0","0.51","4303554","10/5/2026 20:49:38"
"1004289","23","1","0","4","0.0435","0.34","383530","10/5/2026 20:49:39"
"1004296","82","2","0","3","0.0244","0.94","3194735","10/5/2026 20:49:38"
"1004298","147","1","2","0","0.0068","1.54","4357323","10/5/2026 20:49:38"
"1004299","35","0","0","3","0","0.41","411153","10/5/2026 20:49:38"
"1004302","56","0","1","0","0","0.58","428367","10/5/2026 20:49:39"
"1004303","10","1","0","0","0.1","0.13","2939262","10/5/2026 20:49:38"
"1004308","53","0","0","0","0","0.53","1994940","10/5/2026 20:49:39"
"1004319","8","0","1","0","0","0.1","542584","10/5/2026 20:49:39"
"1004327","80","5","1","0","0.0625","0.97","4121590","10/5/2026 20:49:39"
"1004332","62","0","10","0","0","0.82","4217906","10/5/2026 20:49:38"
"1004335","21","2","2","0","0.0952","0.31","2303546","10/5/2026 20:49:38"
"1004337","91","4","5","13","0.044","1.39","4756105","10/5/2026 20:49:39"
"1004339","21","2","1","0","0.0952","0.29","4756105","10/5/2026 20:49:38"
"1004341","22","3","7","0","0.1364","0.45","1859277","10/5/2026 20:49:38"
"1004350","21","1","3","0","0.0476","0.3","2627103","10/5/2026 20:49:38"
"1004353","12","1","1","0","0.0833","0.17","982926","10/5/2026 20:49:38"
"1004354","25","1","2","0","0.04","0.32","1312642","10/5/2026 20:49:39"
"1004357","8","1","3","0","0.125","0.17","58836","10/5/2026 20:49:39"
"1004358","4","0","1","2","0","0.1","3607361","10/5/2026 20:49:39"
"1004362","21","1","1","0","0.0476","0.26","1216617","10/5/2026 20:49:38"
"1004366","108","0","11","0","0","1.3","4217906","10/5/2026 20:49:38"
"1004368","20","1","1","0","0.05","0.25","2290623","10/5/2026 20:49:39"
"1004377","59","0","0","0","0","0.59","941949","10/5/2026 20:49:38"
"1004378","93","1","14","0","0.0108","1.24","149192","10/5/2026 20:49:39"
"1004381","213","2","1","1","0.0094","2.23","982926","10/5/2026 20:49:38"
"1004396","202","0","18","0","0","2.38","3189162","10/5/2026 20:49:38"
"1004403","54","2","1","0","0.037","0.62","856718","10/5/2026 20:49:38"
"1004405","45","2","4","0","0.0444","0.59","2355072","10/5/2026 20:49:39"
"1004406","19","3","0","0","0.1579","0.28","4672807","10/5/2026 20:49:38"
"1004410","15","2","0","0","0.1333","0.21","3439012","10/5/2026 20:49:38"
"1004413","280","1","12","0","0.0036","3.07","753984","10/5/2026 20:49:39"
"1004420","30","3","1","0","0.1","0.41","672001","10/5/2026 20:49:38"
"1004423","9","0","0","0","0","0.09","4756105","10/5/2026 20:49:38"
"1004426","119","1","1","0","0.0084","1.24","2640118","10/5/2026 20:49:39"
"1004427","31","1","0","0","0.0323","0.34","3002561","10/5/2026 20:49:39"
"1004428","65","0","3","0","0","0.71","1312158","10/5/2026 20:49:38"
"1004436","37","0","0","3","0","0.43","4993094","10/5/2026 20:49:39"
"1004440","9","0","0","0","0","0.09","4874384","10/5/2026 20:49:38"
"1004441","48","0","4","0","0","0.56","4789432","10/5/2026 20:49:38"
"1004442","57","3","4","0","0.0526","0.74","1127566","10/5/2026 20:49:38"
"1004443","9","1","0","0","0.1111","0.12","154040","10/5/2026 20:49:39"
"1004444","102","2","16","3","0.0196","1.46","982926","10/5/2026 20:49:38"
"1004446","23","2","3","0","0.087","0.35","1216617","10/5/2026 20:49:38"
"1004448","82","5","4","5","0.061","1.15","3738615","10/5/2026 20:49:38"
"1004454","157","2","0","2","0.0127","1.67","2465336","10/5/2026 20:49:38"
"1004458","0","8","1","1","0","0.28","1943989","10/5/2026 20:49:38"
"1004460","53","0","4","0","0","0.61","4170419","10/5/2026 20:49:38"
"1004463","173","5","5","1","0.0289","2","2131531","10/5/2026 20:49:38"
"1004466","60","2","2","0","0.0333","0.7","4078249","10/5/2026 20:49:39"
"1004467","66","1","2","3","0.0152","0.79","2355072","10/5/2026 20:49:38"
"1004471","28","2","0","2","0.0714","0.38","869231","10/5/2026 20:49:39"
"1004474","19","0","2","0","0","0.23","903809","10/5/2026 20:49:39"
"1004475","14","0","0","3","0","0.2","4818107","10/5/2026 20:49:38"
"1004477","58","2","4","2","0.0345","0.76","4181361","10/5/2026 20:49:38"
"1004490","21","3","1","0","0.1429","0.32","3449559","10/5/2026 20:49:39"
"1004494","36","0","1","0","0","0.38","2096639","10/5/2026 20:49:38"
"1004497","21","1","0","0","0.0476","0.24","223690","10/5/2026 20:49:38"
"1004504","56","3","3","1","0.0536","0.73","4672807","10/5/2026 20:49:38"
"1004505","135","0","2","6","0","1.51","2465336","10/5/2026 20:49:38"
"1004510","11","0","0","0","0","0.11","1125484","10/5/2026 20:49:39"
"1004516","87","0","6","6","0","1.11","1575622","10/5/2026 20:49:39"
"1004523","89","3","0","0","0.0337","0.98","982926","10/5/2026 20:49:39"
"1004533","11","1","0","0","0.0909","0.14","4540978","10/5/2026 20:49:39"
"1004536","22","0","0","0","0","0.22","4357323","10/5/2026 20:49:38"
"1004538","46","3","0","3","0.0652","0.61","4145813","10/5/2026 20:49:38"
"1004555","51","2","7","2","0.0392","0.75","2321441","10/5/2026 20:49:38"
"1004560","50","3","3","2","0.06","0.69","4690421","10/5/2026 20:49:39"
"1004562","21","1","1","0","0.0476","0.26","869231","10/5/2026 20:49:38"
"1004565","74","1","8","2","0.0135","0.97","3002561","10/5/2026 20:49:38"
"1004569","21","0","0","0","0","0.21","3627351","10/5/2026 20:49:38"
"1004570","1","1","1","0","1","0.06","4643350","10/5/2026 20:49:39"
"1004572","178","5","3","2","0.0281","2.03","4170419","10/5/2026 20:49:39"
"1004577","89","1","5","4","0.0112","1.1","1691699","10/5/2026 20:49:38"
"1004580","75","0","0","8","0","0.91","4825728","10/5/2026 20:49:38"
"1004584","65","9","10","0","0.1385","1.12","4643350","10/5/2026 20:49:39"
"1004587","52","0","2","0","0","0.56","2355072","10/5/2026 20:49:38"
"1004599","24","1","1","0","0.0417","0.29","2572604","10/5/2026 20:49:39"
"1004602","49","0","0","0","0","0.49","1691699","10/5/2026 20:49:39"
"1004603","189","5","4","1","0.0265","2.14","3320579","10/5/2026 20:49:39"
"1004604","48","0","10","0","0","0.68","4145813","10/5/2026 20:49:38"
"1004606","55","3","1","0","0.0545","0.66","3566034","10/5/2026 20:49:38"
"1004608","11","0","2","0","0","0.15","3171095","10/5/2026 20:49:38"
"1004611","30","1","1","0","0.0333","0.35","3065645","10/5/2026 20:49:38"
"1004621","54","0","2","0","0","0.58","4801426","10/5/2026 20:49:38"
"1004624","48","0","6","0","0","0.6","382910","10/5/2026 20:49:38"
"1004629","3","0","0","0","0","0.03","3848953","10/5/2026 20:49:39"
"1004642","61","0","2","0","0","0.65","4756105","10/5/2026 20:49:38"
"1004651","101","2","15","0","0.0198","1.37","2520377","10/5/2026 20:49:39"
"1004659","115","2","1","0","0.0174","1.23","2735466","10/5/2026 20:49:39"
"1004661","100","0","0","0","0","1","3607361","10/5/2026 20:49:38"
"1004663","133","4","1","0","0.0301","1.47","2228184","10/5/2026 20:49:39"
"1004668","32","0","6","0","0","0.44","4801426","10/5/2026 20:49:38"
"1004671","49","0","8","0","0","0.65","1575622","10/5/2026 20:49:38"
"1004677","10","0","0","0","0","0.1","4958794","10/5/2026 20:49:38"
"1004680","35","0","0","0","0","0.35","1877159","10/5/2026 20:49:39"
"1004681","36","3","2","0","0.0833","0.49","3985474","10/5/2026 20:49:38"
"1004682","12","2","1","0","0.1667","0.2","2958024","10/5/2026 20:49:39"
"1004684","14","1","0","1","0.0714","0.19","3455617","10/5/2026 20:49:39"
"1004685","25","0","0","0","0","0.25","941949","10/5/2026 20:49:38"
"1004689","84","0","8","7","0","1.14","2355072","10/5/2026 20:49:38"
"1004701","45","2","4","0","0.0444","0.59","4145813","10/5/2026 20:49:38"
"1004711","10","0","0","0","0","0.1","3291419","10/5/2026 20:49:38"
"1004726","131","8","1","1","0.0611","1.59","3407883","10/5/2026 20:49:39"
"1004730","97","2","14","0","0.0206","1.31","1320293","10/5/2026 20:49:39"
"1004737","10","1","0","0","0.1","0.13","4818107","10/5/2026 20:49:38"
"1004742","11","0","3","0","0","0.17","4697972","10/5/2026 20:49:39"
"1004743","6","0","0","0","0","0.06","2271635","10/5/2026 20:49:39"
"1004745","29","5","1","0","0.1724","0.46","3627351","10/5/2026 20:49:39"
"1004751","42","1","0","3","0.0238","0.51","3100408","10/5/2026 20:49:39"
"1004753","34","0","2","3","0","0.44","3582241","10/5/2026 20:49:39"
"1004771","10","0","0","0","0","0.1","1080785","10/5/2026 20:49:39"
"1004775","70","0","8","3","0","0.92","4181361","10/5/2026 20:49:38"
"1004778","122","1","3","0","0.0082","1.31","3004853","10/5/2026 20:49:39"
"1004785","159","4","3","0","0.0252","1.77","3253357","10/5/2026 20:49:38"
"1004792","55","6","7","0","0.1091","0.87","154040","10/5/2026 20:49:39"
"1004799","146","0","1","3","0","1.54","4756105","10/5/2026 20:49:39"
"1004800","55","1","2","0","0.0182","0.62","982926","10/5/2026 20:49:38"
"1004807","81","4","5","0","0.0494","1.03","4170419","10/5/2026 20:49:39"
"1004810","48","1","10","0","0.0208","0.71","4643350","10/5/2026 20:49:38"
"1004811","88","0","2","3","0","0.98","285583","10/5/2026 20:49:39"
"1004826","78","0","3","0","0","0.84","2578647","10/5/2026 20:49:39"
"1004829","32","2","1","0","0.0625","0.4","4756105","10/5/2026 20:49:38"
"1004834","86","2","6","3","0.0233","1.1","366112","10/5/2026 20:49:38"
"1004835","10","7","3","1","0.7","0.39","3177877","10/5/2026 20:49:39"
"1004839","23","2","2","0","0.087","0.33","5053508","10/5/2026 20:49:39"
"1004841","45","2","0","0","0.0444","0.51","4993094","10/5/2026 20:49:39"
"1004842","180","1","7","0","0.0056","1.97","2355072","10/5/2026 20:49:38"
"1004849","70","0","9","1","0","0.9","2355072","10/5/2026 20:49:39"
"1004860","91","0","3","0","0","0.97","2735466","10/5/2026 20:49:38"
"1004862","146","2","6","0","0.0137","1.64","2939262","10/5/2026 20:49:38"
"1004869","16","0","6","0","0","0.28","2640118","10/5/2026 20:49:39"
"1004876","22","0","1","0","0","0.24","440901","10/5/2026 20:49:39"
"1004879","15","6","1","0","0.4","0.35","3158249","10/5/2026 20:49:38"
"1004881","224","12","32","1","0.0536","3.26","1464116","10/5/2026 20:49:39"
"1004886","172","0","5","23","0","2.28","4801426","10/5/2026 20:49:38"
"1004894","134","0","3","0","0","1.4","2355072","10/5/2026 20:49:39"
"1004895","37","1","3","9","0.027","0.64","2421366","10/5/2026 20:49:39"
"1004896","24","0","3","1","0","0.32","2735466","10/5/2026 20:49:39"
"1004904","34","0","0","1","0","0.36","52368","10/5/2026 20:49:39"
"1004906","12","2","0","0","0.1667","0.18","1635426","10/5/2026 20:49:39"
"1004923","11","0","1","0","0","0.13","3332130","10/5/2026 20:49:39"
"1004929","12","2","2","0","0.1667","0.22","1950665","10/5/2026 20:49:39"
"1004936","43","0","3","0","0","0.49","903809","10/5/2026 20:49:39"
"1004941","29","0","6","0","0","0.41","3002561","10/5/2026 20:49:39"
"1004943","6","0","0","0","0","0.06","1879194","10/5/2026 20:49:39"
"1004944","36","1","2","0","0.0278","0.43","996449","10/5/2026 20:49:38"
"1004945","174","2","11","0","0.0115","2.02","3738615","10/5/2026 20:49:38"
"1004953","7","0","3","0","0","0.13","4181361","10/5/2026 20:49:38"
"1004958","58","3","0","0","0.0517","0.67","3158249","10/5/2026 20:49:39"
"1004960","43","1","0","0","0.0233","0.46","411153","10/5/2026 20:49:38"
"1004964","53","5","1","9","0.0943","0.88","1029459","10/5/2026 20:49:39"
"1004973","29","2","1","1","0.069","0.39","2885642","10/5/2026 20:49:39"
"1004974","4","2","0","0","0.5","0.1","2982027","10/5/2026 20:49:39"
"1004993","65","2","7","0","0.0308","0.85","1397912","10/5/2026 20:49:39"
"1005016","46","1","7","1","0.0217","0.65","1575622","10/5/2026 20:49:38"
"1005022","97","1","3","7","0.0103","1.2","2520377","10/5/2026 20:49:39"
"1005033","63","0","3","1","0","0.71","479163","10/5/2026 20:49:39"
"1005035","58","0","4","0","0","0.66","4966058","10/5/2026 20:49:38"
"1005047","33","0","0","9","0","0.51","3607361","10/5/2026 20:49:39"
"1005055","26","2","6","1","0.0769","0.46","982926","10/5/2026 20:49:38"
"1005063","49","0","1","2","0","0.55","154040","10/5/2026 20:49:39"
"1005070","129","1","2","1","0.0078","1.38","982926","10/5/2026 20:49:38"
"1005074","86","5","9","0","0.0581","1.19","2672762","10/5/2026 20:49:39"
"1005077","163","1","2","2","0.0061","1.74","4756105","10/5/2026 20:49:38"
"1005082","325","2","5","0","0.0062","3.41","2465336","10/5/2026 20:49:39"
"1005085","62","1","0","0","0.0161","0.65","3323163","10/5/2026 20:49:38"
"1005099","37","0","7","0","0","0.51","3299155","10/5/2026 20:49:39"
"1005103","21","2","0","1","0.0952","0.29","2885642","10/5/2026 20:49:38"
"1005104","137","0","3","0","0","1.43","1029459","10/5/2026 20:49:38"
"1005105","165","0","1","0","0","1.67","3607361","10/5/2026 20:49:39"
"1005115","86","0","2","0","0","0.9","3002561","10/5/2026 20:49:39"
"1005116","34","0","0","0","0","0.34","4602841","10/5/2026 20:49:39"
"1005117","42","0","0","4","0","0.5","2355072","10/5/2026 20:49:39"
"1005120","41","0","0","1","0","0.43","2806049","10/5/2026 20:49:38"
"1005124","63","6","8","1","0.0952","0.99","982926","10/5/2026 20:49:38"
"1005129","42","1","0","3","0.0238","0.51","3607361","10/5/2026 20:49:39"
"1005131","178","1","0","6","0.0056","1.93","4801426","10/5/2026 20:49:39"
"1005134","151","1","3","4","0.0066","1.68","1050007","10/5/2026 20:49:39"
"1005135","54","1","1","4","0.0185","0.67","3065645","10/5/2026 20:49:39"
"1005166","48","3","5","0","0.0625","0.67","4145813","10/5/2026 20:49:39"
"1005177","11","0","2","0","0","0.15","2355072","10/5/2026 20:49:38"
"1005179","82","1","5","5","0.0122","1.05","3607361","10/5/2026 20:49:38"
"1005186","128","2","12","0","0.0156","1.58","3607361","10/5/2026 20:49:39"
"1005188","22","1","0","0","0.0455","0.25","2096639","10/5/2026 20:49:39"
"1005196","62","1","14","2","0.0161","0.97","4756105","10/5/2026 20:49:38"
"1005202","58","0","0","1","0","0.6","4801426","10/5/2026 20:49:39"
"1005209","44","0","2","0","0","0.48","4756105","10/5/2026 20:49:39"
"1005215","27","2","1","0","0.0741","0.35","3230909","10/5/2026 20:49:39"
"1005218","61","1","7","0","0.0164","0.78","2465336","10/5/2026 20:49:39"
"1005233","41","3","3","1","0.0732","0.58","3738615","10/5/2026 20:49:39"
"1005249","20","1","0","0","0.05","0.23","2853993","10/5/2026 20:49:39"
"1005256","85","1","0","7","0.0118","1.02","2465336","10/5/2026 20:49:39"
"1005257","52","1","3","0","0.0192","0.61","4181361","10/5/2026 20:49:38"
"1005258","12","0","4","9","0","0.38","1138276","10/5/2026 20:49:39"
"1005259","198","17","13","4","0.0859","2.83","2667323","10/5/2026 20:49:39"
"1005263","137","0","4","0","0","1.45","4801426","10/5/2026 20:49:39"
"1005265","52","0","18","0","0","0.88","4756105","10/5/2026 20:49:38"
"1005268","18","0","0","0","0","0.18","2096639","10/5/2026 20:49:38"
"1005269","35","3","3","0","0.0857","0.5","293545","10/5/2026 20:49:38"
"1005270","16","0","0","0","0","0.16","2633883","10/5/2026 20:49:39"
"1005279","9","0","0","0","0","0.09","4050612","10/5/2026 20:49:39"
"1005281","19","3","2","2","0.1579","0.36","4145813","10/5/2026 20:49:39"
"1005283","54","2","13","7","0.037","1","3164550","10/5/2026 20:49:39"
"1005284","42","7","4","4","0.1667","0.79","1689624","10/5/2026 20:49:39"
"1005291","152","0","15","0","0","1.82","4498047","10/5/2026 20:49:39"
"1005292","11","2","1","0","0.1818","0.19","359388","10/5/2026 20:49:39"
"1005293","51","2","1","0","0.0392","0.59","5063620","10/5/2026 20:49:39"
"1005294","26","4","2","0","0.1538","0.42","3637084","10/5/2026 20:49:39"
"1005303","17","0","2","0","0","0.21","1051370","10/5/2026 20:49:38"
"1005304","6","0","2","0","0","0.1","2735466","10/5/2026 20:49:38"
"1005311","46","2","2","0","0.0435","0.56","4643350","10/5/2026 20:49:38"
"1005313","61","2","5","0","0.0328","0.77","3138705","10/5/2026 20:49:39"
"1005314","60","0","4","0","0","0.68","551706","10/5/2026 20:49:38"
"1005319","23","1","6","0","0.0435","0.38","3645362","10/5/2026 20:49:39"
"1005320","44","2","0","0","0.0455","0.5","3738615","10/5/2026 20:49:38"
"1005324","59","3","2","6","0.0508","0.84","982926","10/5/2026 20:49:38"
"1005328","37","0","0","0","0","0.37","4357323","10/5/2026 20:49:39"
"1005329","27","1","0","0","0.037","0.3","3673049","10/5/2026 20:49:38"
"1005337","86","4","7","0","0.0465","1.12","3738615","10/5/2026 20:49:39"
"1005338","41","4","1","0","0.0976","0.55","3138705","10/5/2026 20:49:39"
"1005345","60","1","13","0","0.0167","0.89","2920476","10/5/2026 20:49:39"
"1005346","67","0","4","0","0","0.75","4339722","10/5/2026 20:49:38"
"1005350","31","0","0","0","0","0.31","982926","10/5/2026 20:49:38"
"1005359","9","0","1","0","0","0.11","245312","10/5/2026 20:49:39"
"1005366","101","0","10","0","0","1.21","982926","10/5/2026 20:49:39"
"1005383","57","1","2","9","0.0175","0.82","4145813","10/5/2026 20:49:38"
"1005389","27","0","1","0","0","0.29","2096639","10/5/2026 20:49:39"
"1005401","37","2","0","0","0.0541","0.43","4145813","10/5/2026 20:49:38"
"1005407","47","3","1","0","0.0638","0.58","2156574","10/5/2026 20:49:39"
"1005412","116","1","23","1","0.0086","1.67","154040","10/5/2026 20:49:39"
"1005413","13","1","0","1","0.0769","0.18","1440390","10/5/2026 20:49:38"
"1005414","61","2","4","0","0.0328","0.75","149192","10/5/2026 20:49:39"
"1005417","84","3","14","0","0.0357","1.21","982926","10/5/2026 20:49:38"
"1005418","43","0","2","0","0","0.47","3400167","10/5/2026 20:49:38"
"1005419","165","4","3","4","0.0242","1.91","3607361","10/5/2026 20:49:39"
"1005422","34","2","3","0","0.0588","0.46","1973012","10/5/2026 20:49:38"
"1005430","32","1","2","0","0.0313","0.39","1158475","10/5/2026 20:49:39"
"1005431","10","1","14","0","0.1","0.41","1009182","10/5/2026 20:49:38"
"1005442","53","1","3","0","0.0189","0.62","982081","10/5/2026 20:49:38"
"1005444","35","1","0","0","0.0286","0.38","4050612","10/5/2026 20:49:39"
"1005452","245","0","5","22","0","2.99","4135836","10/5/2026 20:49:39"
"1005455","193","3","0","3","0.0155","2.08","3579754","10/5/2026 20:49:39"
"1005459","61","1","8","0","0.0164","0.8","846990","10/5/2026 20:49:39"
"1005468","26","1","0","9","0.0385","0.47","4756105","10/5/2026 20:49:38"
"1005472","50","1","1","0","0.02","0.55","4580532","10/5/2026 20:49:39"
"1005473","16","0","0","0","0","0.16","838946","10/5/2026 20:49:39"
"1005474","12","2","0","1","0.1667","0.2","3800818","10/5/2026 20:49:39"
"1005482","43","2","2","1","0.0465","0.55","1879194","10/5/2026 20:49:39"
"1005487","96","0","4","11","0","1.26","2355072","10/5/2026 20:49:39"
"1005490","44","1","0","0","0.0227","0.47","2188684","10/5/2026 20:49:39"
"1005498","116","4","31","0","0.0345","1.9","3351726","10/5/2026 20:49:38"
"1005499","19","0","0","0","0","0.19","982926","10/5/2026 20:49:38"
"1005501","56","2","2","0","0.0357","0.66","1397912","10/5/2026 20:49:39"
"1005502","9","1","0","0","0.1111","0.12","4789432","10/5/2026 20:49:38"
"1005505","12","0","0","0","0","0.12","1859277","10/5/2026 20:49:38"
"1005507","36","1","6","1","0.0278","0.53","4015820","10/5/2026 20:49:38"
"1005521","180","2","14","0","0.0111","2.14","3607361","10/5/2026 20:49:39"
"1005522","80","0","0","15","0","1.1","3002561","10/5/2026 20:49:39"
"1005524","80","1","4","0","0.0125","0.91","3607361","10/5/2026 20:49:38"
"1005532","44","0","0","0","0","0.44","564681","10/5/2026 20:49:39"
"1005541","38","2","1","2","0.0526","0.5","1530704","10/5/2026 20:49:39"
"1005545","163","1","17","0","0.0061","2","982926","10/5/2026 20:49:39"
"1005548","92","1","2","11","0.0109","1.21","154040","10/5/2026 20:49:38"
"1005551","105","2","13","1","0.019","1.39","570735","10/5/2026 20:49:38"
"1005559","54","3","0","2","0.0556","0.67","4756105","10/5/2026 20:49:39"
"1005564","154","4","1","7","0.026","1.82","4756105","10/5/2026 20:49:39"
"1005571","46","3","0","30","0.0652","1.15","4756105","10/5/2026 20:49:38"
"1005572","28","1","2","0","0.0357","0.35","4217906","10/5/2026 20:49:38"
"1005585","68","2","6","0","0.0294","0.86","2465336","10/5/2026 20:49:39"
"1005589","27","0","7","0","0","0.41","2096639","10/5/2026 20:49:39"
"1005616","104","5","3","0","0.0481","1.25","1842993","10/5/2026 20:49:39"
"1005626","143","2","8","0","0.014","1.65","2640118","10/5/2026 20:49:39"
"1005627","20","1","2","1","0.05","0.29","611849","10/5/2026 20:49:39"
"1005634","51","0","0","4","0","0.59","2465336","10/5/2026 20:49:38"
"1005638","8","0","0","0","0","0.08","3461823","10/5/2026 20:49:39"
"1005649","135","10","6","6","0.0741","1.89","2885642","10/5/2026 20:49:39"
"1005659","126","1","18","2","0.0079","1.69","982926","10/5/2026 20:49:39"
"1005661","58","1","3","0","0.0172","0.67","2355072","10/5/2026 20:49:39"
"1005669","63","0","0","15","0","0.93","2181935","10/5/2026 20:49:39"
"1005681","220","2","17","0","0.0091","2.6","4756105","10/5/2026 20:49:39"
"1005688","0","6","31","0","0","0.8","411153","10/5/2026 20:49:39"
"1005693","41","1","2","0","0.0244","0.48","4756105","10/5/2026 20:49:39"
"1005694","113","0","1","9","0","1.33","1299190","10/5/2026 20:49:39"
"1005697","24","0","0","0","0","0.24","1859277","10/5/2026 20:49:38"
"1005701","300","0","16","0","0","3.32","2355072","10/5/2026 20:49:39"
"1005703","106","6","2","0","0.0566","1.28","2355072","10/5/2026 20:49:39"
"1005704","114","3","3","0","0.0263","1.29","4639855","10/5/2026 20:49:39"
"1005705","36","2","0","0","0.0556","0.42","2819188","10/5/2026 20:49:38"
"1005706","86","1","0","4","0.0116","0.97","4801426","10/5/2026 20:49:38"
"1005707","44","3","4","0","0.0682","0.61","3299155","10/5/2026 20:49:38"
"1005709","1","13","3","0","13","0.46","1879194","10/5/2026 20:49:39"
"1005711","137","0","25","0","0","1.87","2520377","10/5/2026 20:49:39"
"1005712","179","5","7","0","0.0279","2.08","2640118","10/5/2026 20:49:39"
"1005713","172","3","5","0","0.0174","1.91","2520771","10/5/2026 20:49:39"
"1005717","13","0","0","0","0","0.13","3320579","10/5/2026 20:49:39"
"1005722","57","0","11","0","0","0.79","65362","10/5/2026 20:49:39"
"1005725","67","0","0","5","0","0.77","1046047","10/5/2026 20:49:39"
"1005734","18","0","0","0","0","0.18","1813610","10/5/2026 20:49:38"
"1005737","25","0","5","0","0","0.35","982926","10/5/2026 20:49:39"
"1005738","72","2","1","1","0.0278","0.82","4643350","10/5/2026 20:49:38"
"1005742","117","4","7","0","0.0342","1.43","2131531","10/5/2026 20:49:38"
"1005744","144","1","2","0","0.0069","1.51","2355072","10/5/2026 20:49:39"
"1005746","227","6","1","13","0.0264","2.73","2644878","10/5/2026 20:49:38"
"1005752","53","3","6","0","0.0566","0.74","4606718","10/5/2026 20:49:39"
"1005756","28","0","1","0","0","0.3","2188684","10/5/2026 20:49:38"
"1005758","47","4","3","1","0.0851","0.67","2885642","10/5/2026 20:49:39"
"1005760","51","2","7","2","0.0392","0.75","2520377","10/5/2026 20:49:38"
"1005766","71","1","0","2","0.0141","0.78","4022701","10/5/2026 20:49:39"
"1005767","15","1","0","0","0.0667","0.18","1051370","10/5/2026 20:49:39"
"1005771","36","1","2","1","0.0278","0.45","1464116","10/5/2026 20:49:38"
"1005774","14","0","0","0","0","0.14","4462359","10/5/2026 20:49:38"
"1005775","66","1","0","0","0.0152","0.69","2355072","10/5/2026 20:49:38"
"1005779","53","2","5","12","0.0377","0.93","2355072","10/5/2026 20:49:39"
"1005785","107","2","6","0","0.0187","1.25","3607361","10/5/2026 20:49:38"
"1005787","107","1","9","0","0.0093","1.28","4643350","10/5/2026 20:49:39"
"1005788","23","0","3","0","0","0.29","1265358","10/5/2026 20:49:39"
"1005803","230","0","4","0","0","2.38","2355072","10/5/2026 20:49:38"
"1005807","111","4","10","0","0.036","1.43","4756105","10/5/2026 20:49:39"
"1005815","159","0","0","6","0","1.71","2355072","10/5/2026 20:49:39"
"1005822","36","2","10","0","0.0556","0.62","3230909","10/5/2026 20:49:39"
"1005832","52","5","9","0","0.0962","0.85","1320293","10/5/2026 20:49:39"
"1005834","132","2","2","19","0.0152","1.8","4733463","10/5/2026 20:49:39"
"1005837","17","1","1","0","0.0588","0.22","4159072","10/5/2026 20:49:38"
"1005838","30","3","0","0","0.1","0.39","3777112","10/5/2026 20:49:39"
"1005845","57","3","0","3","0.0526","0.72","4462359","10/5/2026 20:49:39"
"1005854","54","0","3","0","0","0.6","1320293","10/5/2026 20:49:39"
"1005855","10","0","3","0","0","0.16","3156448","10/5/2026 20:49:39"
"1005856","27","0","0","2","0","0.31","982926","10/5/2026 20:49:39"
"1005860","41","2","0","2","0.0488","0.51","2885642","10/5/2026 20:49:39"
"1005864","46","2","6","9","0.0435","0.82","2671397","10/5/2026 20:49:38"
"1005865","17","0","0","0","0","0.17","982926","10/5/2026 20:49:38"
"1005866","65","2","0","2","0.0308","0.75","2228184","10/5/2026 20:49:39"
"1005874","72","1","3","1","0.0139","0.83","2885642","10/5/2026 20:49:38"
"1005877","26","2","0","0","0.0769","0.32","2042400","10/5/2026 20:49:39"
"1005880","10","1","2","0","0.1","0.17","4145813","10/5/2026 20:49:39"
"1005882","6","0","2","0","0","0.1","2732466","10/5/2026 20:49:39"
"1005897","0","2","10","9","0","0.44","2735466","10/5/2026 20:49:39"
"1005903","35","0","0","2","0","0.39","996449","10/5/2026 20:49:39"
"1005906","55","1","2","0","0.0182","0.62","4756105","10/5/2026 20:49:39"
"1005909","32","1","0","4","0.0313","0.43","412619","10/5/2026 20:49:38"
"1005910","17","1","0","1","0.0588","0.22","2939262","10/5/2026 20:49:39"
"1005913","27","0","0","0","0","0.27","360294","10/5/2026 20:49:38"
"1005915","22","0","3","0","0","0.28","4357323","10/5/2026 20:49:38"
"1005916","69","5","2","3","0.0725","0.94","2667323","10/5/2026 20:49:39"
"1005921","17","0","2","0","0","0.21","428367","10/5/2026 20:49:39"
"1005924","46","4","5","4","0.087","0.76","2355072","10/5/2026 20:49:38"
"1005931","9","0","0","0","0","0.09","4524771","10/5/2026 20:49:38"
"1005939","28","1","4","2","0.0357","0.43","5146409","10/5/2026 20:49:39"
"1005943","57","0","0","5","0","0.67","982926","10/5/2026 20:49:39"
"1005945","260","1","0","6","0.0038","2.75","4756105","10/5/2026 20:49:38"
"1005951","41","0","1","0","0","0.43","3879559","10/5/2026 20:49:38"
"1005952","28","2","5","0","0.0714","0.44","1240688","10/5/2026 20:49:38"
"1005953","110","3","0","2","0.0273","1.23","4357323","10/5/2026 20:49:38"
"1005958","18","0","1","0","0","0.2","244681","10/5/2026 20:49:39"
"1005961","21","2","3","0","0.0952","0.33","2778281","10/5/2026 20:49:39"
"1005965","39","0","9","0","0","0.57","4801426","10/5/2026 20:49:38"
